	ID	UniProt
14249	CHEMBL3545367	Q12809
14250	CHEMBL3039520	P0DTD1
14251	CHEMBL1661	P0DTD1
14252	CHEMBL1661	Q26964
14253	CHEMBL1661	O95342
14254	CHEMBL4582651	Q16204
14255	CHEMBL4582651	P0DTD1
14256	CHEMBL4582651	P07949
14257	CHEMBL4582651	P33176
14258	CHEMBL1800159	P30969
14259	CHEMBL1800159	P30968
14260	CHEMBL1800159	P08684
14261	CHEMBL1800159	P0DTD1
14262	CHEMBL4297526	P0DTD1
14263	CHEMBL298734	Q02293
14264	CHEMBL298734	Q5EI74
14265	CHEMBL298734	P53609
14266	CHEMBL298734	Q5EI73
14267	CHEMBL298734	Q5EAD5
14268	CHEMBL298734	Q61239
14269	CHEMBL298734	Q04631
14270	CHEMBL298734	Q8K2I1
14271	CHEMBL298734	P49355
14272	CHEMBL298734	P01112
14273	CHEMBL298734	P49356
14274	CHEMBL298734	P08183
14275	CHEMBL298734	P53610
14276	CHEMBL298734	P0DTD1
14277	CHEMBL298734	P08684
14278	CHEMBL298734	P49354
14279	CHEMBL298734	P29702
14280	CHEMBL3707247	P0DTD1
14281	CHEMBL3707247	O95136
14282	CHEMBL3707247	Q9H228
14283	CHEMBL3707247	O95977
14284	CHEMBL3707247	Q99500
14285	CHEMBL3707247	P21453
14286	CHEMBL4297528	Q16637
14287	CHEMBL4297528	Q12809
14288	CHEMBL290960	P10809
14289	CHEMBL290960	Q548M1
14290	CHEMBL290960	P08397
14291	CHEMBL290960	Q9U763
14292	CHEMBL290960	Q7BGE6
14293	CHEMBL290960	P61604
14294	CHEMBL290960	P22830
14295	CHEMBL290960	P28593
14296	CHEMBL290960	O42275
14297	CHEMBL290960	P07858
14298	CHEMBL290960	Q95PM0
14299	CHEMBL4216467	P35968
14300	CHEMBL4216467	P16234
14301	CHEMBL4216467	P10721
14302	CHEMBL4216467	P09619
14303	CHEMBL2178422	P20813
14304	CHEMBL2178422	P11712
14305	CHEMBL2178422	P33261
14306	CHEMBL2178422	P11509
14307	CHEMBL2178422	Q13698
14308	CHEMBL2178422	Q13936
14309	CHEMBL2178422	P05181
14310	CHEMBL2178422	P0DTD1
14311	CHEMBL2178422	Q16602
14312	CHEMBL2178422	P08684
14313	CHEMBL2178422	O60840
14314	CHEMBL2178422	P10635
14315	CHEMBL2178422	Q01668
14316	CHEMBL2178422	P05177
14317	CHEMBL2178422	Q12809
14318	CHEMBL2443262	Q12809
14319	CHEMBL2443262	P41145
14320	CHEMBL2443262	P0DTD1
14321	CHEMBL2443262	P41143
14322	CHEMBL2443262	P35372
14323	CHEMBL2443262	Q13936
14324	CHEMBL2443262	Q14524
14325	CHEMBL87493	P02545
14326	CHEMBL87493	P10636
14327	CHEMBL87493	Q96KQ7
14328	CHEMBL87493	P31652
14329	CHEMBL4299851	Q04609
14330	CHEMBL3948730	P0DTD1
14331	CHEMBL3948730	P27986
14332	CHEMBL3948730	P48736
14333	CHEMBL3948730	P49674
14334	CHEMBL3948730	P42336
14335	CHEMBL3948730	O00329
14336	CHEMBL3948730	P42338
14337	CHEMBL3894860	P11802
14338	CHEMBL3894860	P24864
14339	CHEMBL3894860	Q00534
14340	CHEMBL3894860	P24941
14341	CHEMBL3894860	P24385
14342	CHEMBL3894860	P30281
14343	CHEMBL306700	Q9WTR4
14344	CHEMBL306700	Q00959
14345	CHEMBL306700	P31652
14346	CHEMBL306700	P31645
14347	CHEMBL306700	P35439
14348	CHEMBL306700	Q01959
14349	CHEMBL306700	P23975
14350	CHEMBL306700	Q62645
14351	CHEMBL306700	Q9R1M7
14352	CHEMBL306700	Q00960
14353	CHEMBL306700	P23977
14354	CHEMBL306700	Q8VHN2
14355	CHEMBL306700	Q00961
14356	CHEMBL4066936	P19686
14357	CHEMBL4066936	P20813
14358	CHEMBL4066936	P11712
14359	CHEMBL4066936	P33261
14360	CHEMBL4066936	P11509
14361	CHEMBL4066936	P10632
14362	CHEMBL4066936	P08684
14363	CHEMBL4066936	P10635
14364	CHEMBL4066936	P05177
14365	CHEMBL363392	Q12908
14366	CHEMBL426084	P41145
14367	CHEMBL426084	P35372
14368	CHEMBL426084	P41143
14369	CHEMBL1230314	Q92731
14370	CHEMBL1230314	P03372
14371	CHEMBL1230314	P0DTD1
14372	CHEMBL4535757	P01116
14373	CHEMBL2403238	P08684
14374	CHEMBL2403238	Q7ZJM1
14375	CHEMBL2403238	P0DTD1
14376	CHEMBL1631694	P0DTD1
14377	CHEMBL2181927	P06401
14378	CHEMBL2181927	P08235
14379	CHEMBL2181927	P10275
14380	CHEMBL2181927	P04150
14381	CHEMBL4585668	Q15078
14382	CHEMBL4585668	P34998
14383	CHEMBL4585668	P18031
14384	CHEMBL4585668	P06213
14385	CHEMBL4585668	P08908
14386	CHEMBL4585668	P41145
14387	CHEMBL4585668	P47900
14388	CHEMBL4585668	P50750
14389	CHEMBL4585668	P14635
14390	CHEMBL4585668	P24530
14391	CHEMBL4585668	Q8TDS4
14392	CHEMBL4585668	P28223
14393	CHEMBL4585668	Q92633
14394	CHEMBL4585668	P11712
14395	CHEMBL4585668	P33261
14396	CHEMBL4585668	P35372
14397	CHEMBL4585668	P28482
14398	CHEMBL4585668	P25100
14399	CHEMBL4585668	Q13555
14400	CHEMBL4585668	P00519
14401	CHEMBL4585668	P30518
14402	CHEMBL4585668	P18089
14403	CHEMBL4585668	Q13936
14404	CHEMBL4585668	P30411
14405	CHEMBL4585668	O75795
14406	CHEMBL4585668	P23443
14407	CHEMBL4585668	P31751
14408	CHEMBL4585668	P25021
14409	CHEMBL4585668	P30968
14410	CHEMBL4585668	P07948
14411	CHEMBL4585668	P08172
14412	CHEMBL4585668	P33032
14413	CHEMBL4585668	O60563
14414	CHEMBL4585668	P43116
14415	CHEMBL4585668	Q99500
14416	CHEMBL4585668	P41587
14417	CHEMBL4585668	P51787
14418	CHEMBL4585668	P14416
14419	CHEMBL4585668	Q13554
14420	CHEMBL4585668	Q13557
14421	CHEMBL4585668	P49841
14422	CHEMBL4585668	P34972
14423	CHEMBL4585668	P24864
14424	CHEMBL4585668	Q03431
14425	CHEMBL4585668	Q05655
14426	CHEMBL4585668	P30559
14427	CHEMBL4585668	P49146
14428	CHEMBL4585668	P32241
14429	CHEMBL4585668	P25105
14430	CHEMBL4585668	Q13698
14431	CHEMBL4585668	P21731
14432	CHEMBL4585668	P25024
14433	CHEMBL4585668	P49238
14434	CHEMBL4585668	P21728
14435	CHEMBL4585668	P21554
14436	CHEMBL4585668	P21918
14437	CHEMBL4585668	P06493
14438	CHEMBL4585668	P37288
14439	CHEMBL4585668	P30556
14440	CHEMBL4585668	P31391
14441	CHEMBL4585668	Q16539
14442	CHEMBL4585668	Q04759
14443	CHEMBL4585668	P41597
14444	CHEMBL4585668	P36888
14445	CHEMBL4585668	P20248
14446	CHEMBL4585668	O60840
14447	CHEMBL4585668	Q05513
14448	CHEMBL4585668	P0DMS8
14449	CHEMBL4585668	P35348
14450	CHEMBL4585668	O43613
14451	CHEMBL4585668	Q13131
14452	CHEMBL4585668	P10635
14453	CHEMBL4585668	P22460
14454	CHEMBL4585668	P49683
14455	CHEMBL4585668	Q12809
14456	CHEMBL4585668	P43115
14457	CHEMBL4585668	P47211
14458	CHEMBL4585668	P17706
14459	CHEMBL4585668	P41595
14460	CHEMBL4585668	P63252
14461	CHEMBL4585668	P17252
14462	CHEMBL4585668	P10632
14463	CHEMBL4585668	Q99814
14464	CHEMBL4585668	Q9UKP6
14465	CHEMBL4585668	P25103
14466	CHEMBL4585668	P24723
14467	CHEMBL4585668	P05771
14468	CHEMBL4585668	Q13976
14469	CHEMBL4585668	Q02156
14470	CHEMBL4585668	P11229
14471	CHEMBL4585668	P28335
14472	CHEMBL4585668	Q9UBY5
14473	CHEMBL4585668	P21730
14474	CHEMBL4585668	P21462
14475	CHEMBL4585668	Q15722
14476	CHEMBL4585668	Q01668
14477	CHEMBL4585668	P20813
14478	CHEMBL4585668	P41743
14479	CHEMBL4585668	Q00535
14480	CHEMBL4585668	P51948
14481	CHEMBL4585668	P15735
14482	CHEMBL4585668	P35368
14483	CHEMBL4585668	Q9UK17
14484	CHEMBL4585668	P20309
14485	CHEMBL4585668	P01215
14486	CHEMBL4585668	P05129
14487	CHEMBL4585668	Q9Y3Q4
14488	CHEMBL4585668	Q15831
14489	CHEMBL4585668	Q8TCW9
14490	CHEMBL4585668	Q00526
14491	CHEMBL4585668	Q9Y271
14492	CHEMBL4585668	Q16566
14493	CHEMBL4585668	P32246
14494	CHEMBL4585668	P24941
14495	CHEMBL4585668	P30989
14496	CHEMBL4585668	O75116
14497	CHEMBL4585668	P29371
14498	CHEMBL4585668	P51946
14499	CHEMBL4585668	Q14524
14500	CHEMBL4585668	P41143
14501	CHEMBL4585668	Q9Y5N1
14502	CHEMBL4585668	P25101
14503	CHEMBL4585668	P30542
14504	CHEMBL4585668	P35367
14505	CHEMBL4585668	P43088
14506	CHEMBL4585668	P08913
14507	CHEMBL4585668	Q9HB89
14508	CHEMBL4585668	P06881
14509	CHEMBL4585668	Q15139
14510	CHEMBL4585668	P32239
14511	CHEMBL4585668	O43193
14512	CHEMBL4585668	P08684
14513	CHEMBL4585668	P50613
14514	CHEMBL4585668	Q13258
14515	CHEMBL4585668	P43119
14516	CHEMBL4585668	P05177
14517	CHEMBL2005186	P78368
14518	CHEMBL2005186	P07333
14519	CHEMBL2005186	Q86V86
14520	CHEMBL2005186	Q9Y4K4
14521	CHEMBL2005186	P04629
14522	CHEMBL2005186	O15530
14523	CHEMBL2005186	P06213
14524	CHEMBL2005186	P49137
14525	CHEMBL2005186	O15075
14526	CHEMBL2005186	Q8TDC3
14527	CHEMBL2005186	P00533
14528	CHEMBL2005186	Q9HAZ1
14529	CHEMBL2005186	Q5VT25
14530	CHEMBL2005186	P52333
14531	CHEMBL2005186	O95819
14532	CHEMBL2005186	P35916
14533	CHEMBL2005186	P22607
14534	CHEMBL2005186	Q9UM73
14535	CHEMBL2005186	Q9H2X6
14536	CHEMBL2005186	Q06187
14537	CHEMBL2005186	P29597
14538	CHEMBL2005186	O00311
14539	CHEMBL2005186	P06239
14540	CHEMBL2005186	P48729
14541	CHEMBL2005186	P16591
14542	CHEMBL2005186	P11362
14543	CHEMBL2005186	Q06418
14544	CHEMBL2005186	P28482
14545	CHEMBL2005186	P51617
14546	CHEMBL2005186	P35968
14547	CHEMBL2005186	Q15303
14548	CHEMBL2005186	Q7KZI7
14549	CHEMBL2005186	Q13555
14550	CHEMBL2005186	P42685
14551	CHEMBL2005186	P51451
14552	CHEMBL2005186	Q9UEE5
14553	CHEMBL2005186	Q14012
14554	CHEMBL2005186	P23443
14555	CHEMBL2005186	O14965
14556	CHEMBL2005186	P31751
14557	CHEMBL2005186	P48730
14558	CHEMBL2005186	Q96PF2
14559	CHEMBL2005186	Q13627
14560	CHEMBL2005186	P08581
14561	CHEMBL2005186	P07948
14562	CHEMBL2005186	P17612
14563	CHEMBL2005186	P30530
14564	CHEMBL2005186	O00418
14565	CHEMBL2005186	Q8NE63
14566	CHEMBL2005186	Q7L7X3
14567	CHEMBL2005186	Q13554
14568	CHEMBL2005186	Q13557
14569	CHEMBL2005186	P49841
14570	CHEMBL2005186	P42679
14571	CHEMBL2005186	Q9P1W9
14572	CHEMBL2005186	Q14289
14573	CHEMBL2005186	Q05655
14574	CHEMBL2005186	Q13188
14575	CHEMBL2005186	P31749
14576	CHEMBL2005186	Q8N4C8
14577	CHEMBL2005186	Q9BZL6
14578	CHEMBL2005186	Q9HCP0
14579	CHEMBL2005186	P49840
14580	CHEMBL2005186	P11309
14581	CHEMBL2005186	Q9NR20
14582	CHEMBL2005186	Q9Y6M4
14583	CHEMBL2005186	P45984
14584	CHEMBL2005186	Q9H3Y6
14585	CHEMBL2005186	P06493
14586	CHEMBL2005186	O60674
14587	CHEMBL2005186	Q13464
14588	CHEMBL2005186	O14757
14589	CHEMBL2005186	P36888
14590	CHEMBL2005186	P07949
14591	CHEMBL2005186	Q05513
14592	CHEMBL2005186	Q96GD4
14593	CHEMBL2005186	Q13131
14594	CHEMBL2005186	Q16644
14595	CHEMBL2005186	Q9H2G2
14596	CHEMBL2005186	P51957
14597	CHEMBL2005186	Q16620
14598	CHEMBL2005186	O15264
14599	CHEMBL2005186	Q9HBY8
14600	CHEMBL2005186	Q9Y243
14601	CHEMBL2005186	P04626
14602	CHEMBL2005186	P51812
14603	CHEMBL2005186	O75582
14604	CHEMBL2005186	P53778
14605	CHEMBL2005186	P51955
14606	CHEMBL2005186	P10721
14607	CHEMBL2005186	P49760
14608	CHEMBL2005186	Q13976
14609	CHEMBL2005186	P08069
14610	CHEMBL2005186	P12931
14611	CHEMBL2005186	Q13237
14612	CHEMBL2005186	O96013
14613	CHEMBL2005186	Q9BXA7
14614	CHEMBL2005186	P41743
14615	CHEMBL2005186	Q00535
14616	CHEMBL2005186	P15735
14617	CHEMBL2005186	P11166
14618	CHEMBL2005186	Q16288
14619	CHEMBL2005186	Q9NWZ3
14620	CHEMBL2005186	P05129
14621	CHEMBL2005186	P43405
14622	CHEMBL2005186	Q14680
14623	CHEMBL2005186	Q16513
14624	CHEMBL2005186	Q13153
14625	CHEMBL2005186	P24941
14626	CHEMBL2005186	O43293
14627	CHEMBL2005186	O75116
14628	CHEMBL2005186	Q12851
14629	CHEMBL2005186	O00444
14630	CHEMBL2005186	Q9NYL2
14631	CHEMBL2005186	P29317
14632	CHEMBL2005186	Q96SB4
14633	CHEMBL2005186	P68400
14634	CHEMBL2005186	P45983
14635	CHEMBL2005186	Q05397
14636	CHEMBL2005186	Q8IW41
14637	CHEMBL2005186	O96017
14638	CHEMBL2005186	P0DTD1
14639	CHEMBL2005186	P08922
14640	CHEMBL2005186	Q08881
14641	CHEMBL2005186	Q9HBH9
14642	CHEMBL2005186	P27448
14643	CHEMBL3989871	P0DTD1
14644	CHEMBL1852688	P11362
14645	CHEMBL1852688	P21802
14646	CHEMBL1852688	P0DTD1
14647	CHEMBL1852688	P22455
14648	CHEMBL1852688	Q99835
14649	CHEMBL1852688	P22607
14650	CHEMBL1852688	Q03142
14651	CHEMBL3991065	O60894
14652	CHEMBL3991065	Q16602
14653	CHEMBL3402762	P04629
14654	CHEMBL3402762	O00764
14655	CHEMBL3402762	P06213
14656	CHEMBL3402762	Q92499
14657	CHEMBL3402762	P49137
14658	CHEMBL3402762	P00533
14659	CHEMBL3402762	O75460
14660	CHEMBL3402762	P22830
14661	CHEMBL3402762	Q8TBX8
14662	CHEMBL3402762	Q9NYV4
14663	CHEMBL3402762	P50750
14664	CHEMBL3402762	P12236
14665	CHEMBL3402762	O15254
14666	CHEMBL3402762	Q86TW2
14667	CHEMBL3402762	O95819
14668	CHEMBL3402762	P29323
14669	CHEMBL3402762	P16083
14670	CHEMBL3402762	P06239
14671	CHEMBL3402762	Q06187
14672	CHEMBL3402762	P29597
14673	CHEMBL3402762	P28482
14674	CHEMBL3402762	Q7KZI7
14675	CHEMBL3402762	Q9UBE8
14676	CHEMBL3402762	P51617
14677	CHEMBL3402762	P31153
14678	CHEMBL3402762	Q96S53
14679	CHEMBL3402762	P22694
14680	CHEMBL3402762	P10398
14681	CHEMBL3402762	Q13873
14682	CHEMBL3402762	Q13164
14683	CHEMBL3402762	O75676
14684	CHEMBL3402762	Q15067
14685	CHEMBL3402762	O14965
14686	CHEMBL3402762	P31751
14687	CHEMBL3402762	Q9NU22
14688	CHEMBL3402762	Q14004
14689	CHEMBL3402762	P22234
14690	CHEMBL3402762	P08581
14691	CHEMBL3402762	P07948
14692	CHEMBL3402762	Q86XP3
14693	CHEMBL3402762	P49748
14694	CHEMBL3402762	P53350
14695	CHEMBL3402762	Q9UKE5
14696	CHEMBL3402762	P20340
14697	CHEMBL3402762	Q14683
14698	CHEMBL3402762	P49841
14699	CHEMBL3402762	Q13188
14700	CHEMBL3402762	Q15569
14701	CHEMBL3402762	P19784
14702	CHEMBL3402762	P11274
14703	CHEMBL3402762	Q9BZE4
14704	CHEMBL3402762	Q9BZL6
14705	CHEMBL3402762	Q8N4C8
14706	CHEMBL3402762	P36897
14707	CHEMBL3402762	P33991
14708	CHEMBL3402762	P11309
14709	CHEMBL3402762	Q9P2R7
14710	CHEMBL3402762	Q14164
14711	CHEMBL3402762	P54577
14712	CHEMBL3402762	Q9UK32
14713	CHEMBL3402762	Q8NI60
14714	CHEMBL3402762	P30519
14715	CHEMBL3402762	P54756
14716	CHEMBL3402762	P53779
14717	CHEMBL3402762	P45984
14718	CHEMBL3402762	Q9NSY1
14719	CHEMBL3402762	P22612
14720	CHEMBL3402762	P06493
14721	CHEMBL3402762	P43686
14722	CHEMBL3402762	Q9NTK5
14723	CHEMBL3402762	P45985
14724	CHEMBL3402762	Q9H773
14725	CHEMBL3402762	Q9NSD9
14726	CHEMBL3402762	Q9UPZ9
14727	CHEMBL3402762	P36888
14728	CHEMBL3402762	Q00536
14729	CHEMBL3402762	P07949
14730	CHEMBL3402762	Q05513
14731	CHEMBL3402762	Q58FF8
14732	CHEMBL3402762	Q13131
14733	CHEMBL3402762	Q15746
14734	CHEMBL3402762	Q9H2G2
14735	CHEMBL3402762	Q9Y572
14736	CHEMBL3402762	P52564
14737	CHEMBL3402762	P08574
14738	CHEMBL3402762	P27361
14739	CHEMBL3402762	Q9Y243
14740	CHEMBL3402762	P36507
14741	CHEMBL3402762	O00264
14742	CHEMBL3402762	P07332
14743	CHEMBL3402762	Q15418
14744	CHEMBL3402762	P51955
14745	CHEMBL3402762	P06241
14746	CHEMBL3402762	P05771
14747	CHEMBL3402762	O75385
14748	CHEMBL3402762	Q00537
14749	CHEMBL3402762	P30085
14750	CHEMBL3402762	Q7L2E3
14751	CHEMBL3402762	O43353
14752	CHEMBL3402762	P12931
14753	CHEMBL3402762	P07741
14754	CHEMBL3402762	Q01813
14755	CHEMBL3402762	P53671
14756	CHEMBL3402762	Q04912
14757	CHEMBL3402762	P37173
14758	CHEMBL3402762	O14578
14759	CHEMBL3402762	Q02750
14760	CHEMBL3402762	P42684
14761	CHEMBL3402762	Q13535
14762	CHEMBL3402762	Q07912
14763	CHEMBL3402762	P49411
14764	CHEMBL3402762	P18074
14765	CHEMBL3402762	Q16566
14766	CHEMBL3402762	P49759
14767	CHEMBL3402762	Q16513
14768	CHEMBL3402762	Q13418
14769	CHEMBL3402762	O15197
14770	CHEMBL3402762	Q14680
14771	CHEMBL3402762	P43250
14772	CHEMBL3402762	P25098
14773	CHEMBL3402762	P55263
14774	CHEMBL3402762	Q9NYL2
14775	CHEMBL3402762	Q6DT37
14776	CHEMBL3402762	P29317
14777	CHEMBL3402762	P61158
14778	CHEMBL3402762	P54764
14779	CHEMBL3402762	P42285
14780	CHEMBL3402762	P54819
14781	CHEMBL3402762	Q8IW41
14782	CHEMBL3402762	Q3MIX3
14783	CHEMBL3402762	P0DTD1
14784	CHEMBL3402762	P42680
14785	CHEMBL3402762	Q99759
14786	CHEMBL3402762	P33981
14787	CHEMBL3402762	P36894
14788	CHEMBL3402762	O95347
14789	CHEMBL3402762	Q02880
14790	CHEMBL3402762	P27448
14791	CHEMBL3402762	Q96RR4
14792	CHEMBL3402762	P21709
14793	CHEMBL3402762	O75643
14794	CHEMBL3402762	Q9Y4K4
14795	CHEMBL3402762	Q9UL54
14796	CHEMBL3402762	Q9Y2K2
14797	CHEMBL3402762	Q9NSE4
14798	CHEMBL3402762	Q709F0
14799	CHEMBL3402762	P51159
14800	CHEMBL3402762	P05141
14801	CHEMBL3402762	P36896
14802	CHEMBL3402762	P61160
14803	CHEMBL3402762	Q9BQI3
14804	CHEMBL3402762	Q13470
14805	CHEMBL3402762	Q5VT25
14806	CHEMBL3402762	Q2M2I8
14807	CHEMBL3402762	P04899
14808	CHEMBL3402762	Q15759
14809	CHEMBL3402762	Q16584
14810	CHEMBL3402762	Q32MK0
14811	CHEMBL3402762	Q13233
14812	CHEMBL3402762	Q9NQU5
14813	CHEMBL3402762	Q8IVH8
14814	CHEMBL3402762	O95382
14815	CHEMBL3402762	P48729
14816	CHEMBL3402762	P16591
14817	CHEMBL3402762	P11362
14818	CHEMBL3402762	P11802
14819	CHEMBL3402762	O94804
14820	CHEMBL3402762	Q9Y616
14821	CHEMBL3402762	Q13555
14822	CHEMBL3402762	P00519
14823	CHEMBL3402762	Q8TDX7
14824	CHEMBL3402762	P54619
14825	CHEMBL3402762	P42685
14826	CHEMBL3402762	P38117
14827	CHEMBL3402762	P23443
14828	CHEMBL3402762	Q00534
14829	CHEMBL3402762	O43683
14830	CHEMBL3402762	P48730
14831	CHEMBL3402762	P12268
14832	CHEMBL3402762	Q13627
14833	CHEMBL3402762	O95835
14834	CHEMBL3402762	P30086
14835	CHEMBL3402762	P17612
14836	CHEMBL3402762	P46734
14837	CHEMBL3402762	Q96S44
14838	CHEMBL3402762	Q9UHD8
14839	CHEMBL3402762	P30291
14840	CHEMBL3402762	O00571
14841	CHEMBL3402762	Q7L7X3
14842	CHEMBL3402762	Q15392
14843	CHEMBL3402762	Q13557
14844	CHEMBL3402762	Q9Y5S2
14845	CHEMBL3402762	Q9H2K8
14846	CHEMBL3402762	Q13177
14847	CHEMBL3402762	Q14289
14848	CHEMBL3402762	Q05655
14849	CHEMBL3402762	P31749
14850	CHEMBL3402762	Q9HCP0
14851	CHEMBL3402762	Q9P0J0
14852	CHEMBL3402762	P49840
14853	CHEMBL3402762	Q9UGJ0
14854	CHEMBL3402762	Q9UHD2
14855	CHEMBL3402762	P49674
14856	CHEMBL3402762	Q9Y6M4
14857	CHEMBL3402762	Q9ULC5
14858	CHEMBL3402762	Q96PY6
14859	CHEMBL3402762	Q9Y2U5
14860	CHEMBL3402762	Q99683
14861	CHEMBL3402762	Q9Y2H1
14862	CHEMBL3402762	O14976
14863	CHEMBL3402762	P31689
14864	CHEMBL3402762	P54753
14865	CHEMBL3402762	Q15375
14866	CHEMBL3402762	Q13464
14867	CHEMBL3402762	Q16539
14868	CHEMBL3402762	Q13043
14869	CHEMBL3402762	Q04759
14870	CHEMBL3402762	O94806
14871	CHEMBL3402762	O14757
14872	CHEMBL3402762	Q04771
14873	CHEMBL3402762	Q6JQN1
14874	CHEMBL3402762	Q9Y6R4
14875	CHEMBL3402762	Q6PHR2
14876	CHEMBL3402762	Q16512
14877	CHEMBL3402762	P49761
14878	CHEMBL3402762	Q9H0A0
14879	CHEMBL3402762	Q96GD4
14880	CHEMBL3402762	P49589
14881	CHEMBL3402762	Q6ZSR9
14882	CHEMBL3402762	Q13882
14883	CHEMBL3402762	P41250
14884	CHEMBL3402762	Q92918
14885	CHEMBL3402762	P51812
14886	CHEMBL3402762	Q96L34
